id,datetime,location,text,rating,accessibility,facility,activity,english_translation,aspects,sentiment
d70ecc006e7d4f5085d2137fdd98544c,2020-02-15 13:48:40,Curug Maribaya,air terjun yang berada di area maribaya hot spring natural resort ini lumayan bagus viewnya..berkonsep taman keluarga disekitar air terjun banyak spot spot foto yg instagrammable..,5,neutral,neutral,positive,"The waterfall located in the Maribaya Hot Spring Natural Resort area has a pretty good view. With a family park concept, there are many Instagrammable photo spots around the waterfall.",,
ad8bf657b3ba44178cfdba8e722bae0a,2020-02-15 13:28:44,Stone Garden,"Keren banget tempat nya cocok bngt buat yg mau hunting photo bisa di pake prewed ada batu alami gtu yg cocok buat keindahan semesta ..ada warung"" nya jual makanan murah"" dan nyaman",4,neutral,neutral,positive,"The place is really cool, very suitable for those who want to hunt for photos. It can be used for pre-weddings, with natural stones that are perfect for the beauty of the universe. There are also small shops selling cheap and comfortable food.",,
ad67dc2f18b64627a97a181ce84a43a4,2019-02-15 13:22:56,Gunung Putri Lembang,"Tempat asik buat camping atau sekedar menikmati pemandangan kota bandung dari ketinggian, harus siapkan fisik yg prima karena dari tempat parkiran mendaki langsung curam sekitar 70°",4,neutral,neutral,positive,"A cool place for camping or just enjoying the Bandung city view from above. You need to be in prime physical condition because the climb from the parking lot is directly steep, around 70°.",,
22682e33b87a4c3d82d4269d43be3fd9,2022-06-23 18:04:07,Gunung Tangkuban Parahu,"Udaranya Sejuk,kesini pakai jasa travel,bnyak pedagang asongan disini dan qt dibantuin foto keliling pas mau pulang disuruh bli gelangnya seharga 250rb ktnya itu asli batu disana,,,",4,neutral,positive,positive,"The air is cool, we came here using a travel service, there are many street vendors here, and they helped us take photos. When we were about to leave, they told us to buy a bracelet for 250,000 rupiah, saying it was a real stone from there.",,
a0404ea2790144cb821bd973e6625cfb,2019-02-23 18:04:37,Gunung Tangkuban Parahu,"Tempat ini berhawa sejuk, rekomendasi bagus jika anda menginginkan udara yg bersih. Tapi bau belerang agak sedikit menyengat. Saya sarankan untuk membawa masker atau penutup hidung.",5,neutral,neutral,neutral,"This place has cool air, a good recommendation if you want clean air. But the sulfur smell is a bit strong. I suggest bringing a mask or nose cover.",,
e9d12e27603542be8a9c4b14c96870d5,2022-09-23 18:04:02,Gunung Tangkuban Parahu,"Harga worth it dengan segala keindahan alam di dalamnya, tempatnya luas banget, sejuk adem walau matahari muncul ga berasa panasnya, tiket masuk bukan sekedar 30rb yaa per orang 🤭 …",5,neutral,positive,positive,"The price is worth it for all the natural beauty within, the place is really spacious, cool and pleasant even when the sun is out, you don't feel the heat. The entrance ticket isn't just 30 thousand per person 🤭 ...",,
5387799dcc6d47ee81006bb360783e2b,2019-02-23 18:05:23,Gunung Tangkuban Parahu,"Untuk akses ke tangkuban perahu cukup mudah, jalanan kondisinya baik bisa diakses oleh bus. Jika membawa anak-anak perhatikan faktor cuaca karena cukup dingin kadang disertai hujan.",5,positive,neutral,neutral,"Access to Tangkuban Perahu is quite easy, the road conditions are good and accessible by bus. If you are bringing children, pay attention to the weather factor as it is quite cold and sometimes accompanied by rain.",,
1288c362ed0e4343979242c9660b7fa9,2019-02-23 18:05:27,Gunung Tangkuban Parahu,Bagus untuk destinasi keluarga di hari libur tanpa harus menanjak najak lagi karena mobil sudah bisa masuk ke tempat destinasinya pemandangannya juga cantiikkk kaya pengunjungnyaaaa,5,positive,neutral,neutral,"Great for a family holiday destination without having to climb anymore because cars can already enter the destination. The scenery is also beautiful, just like the visitors!",,
79695f346184418ebb1e3bd2365c830a,2019-02-15 13:49:03,Curug Maribaya,"Tempatnya nenarik,  cuman untuk acara keluarga yang membawa makanan Dr rumah sebaiknya makan dahulu diluar karena tidak boleh membawa  makanan kedalam, kecuali beli yg sdh disiapkan",5,neutral,neutral,positive,"The place is interesting, but for family events bringing food from home, it's better to eat outside first because outside food is not allowed inside, unless you buy what's already prepared.",,
2fc6a45505d4431fbfdaca451b663bf7,2022-07-23 17:57:13,Floating Market Lembang,"Aseli seneng banget liburan di floating market, anak anak happy, dan yg pasti rasa makanan enak enak. Nyoba wahana terbaru rainbow slide asik banget. Pasti balik lagi klo ke bandung",5,neutral,neutral,positive,"I really enjoyed the holiday at the floating market, the children were happy, and most importantly, the food tasted delicious. Tried the newest attraction, the rainbow slide, it was really fun. Will definitely come back if I'm in Bandung.",,
e65e3d7e440d42c1822f321d77c9a8de,2022-11-23 18:34:04,Orchid Forest Cikole,"Tempat yang sejuk, adem..ada banyak spot foto, bisa bermain dengan kelinci, ada Playground anak nya juga, luas sekali tempatnya..tapi jangan takut ada mobil juga klo mau ke parkiran",5,neutral,positive,positive,"A cool, refreshing place.. there are many photo spots, you can play with rabbits, there's also a children's playground, the place is very spacious.. but don't worry, there are also cars if you want to go to the parking lot",,
57c8c37a29fb452f9cbb1991e8f6a703,2022-06-23 17:57:28,Floating Market Lembang,"Tempatnya bagus, bersih, menarik dan sangat luas juga banyak spot foto yang instagramable. Yang jelas kudu siap stamina karena luas banget dan sayang kalo ada spot yang dilewatkan..",5,neutral,positive,positive,"The place is nice, clean, interesting, and very spacious with many Instagrammable photo spots. What's clear is you need to be prepared with stamina because it's so vast and it would be a shame to miss any spots.",,
6b316b6aa2fd4a94ae3e8b65c88ac806,2021-02-15 12:24:51,Curug Tilu Leuwi Opat,Hawanya yang dingin dan pemandangan alam yang indah bikin ga terasa walaupun jalan kaki agak jauh ke air terjun. Airnya dangkal aman untuk anak-anak main.. airnya sejuk dingin segar,5,neutral,positive,positive,"The cool air and beautiful scenery make you not feel the distance, even though it's a bit of a walk to the waterfall. The water is shallow and safe for children to play in. The water is cool, cold, and refreshing.",,
9bd4c78e916f48da81157545ee8c6f2a,2022-02-23 17:57:56,Floating Market Lembang,"Tempat rekreasi keluarga yang nyaman dengan penataan bunga warna warni yang cantik dan terawat , membuat pengunjung merasa betah umtuk menikmati seluruh sudut areal Floating Market.",5,neutral,positive,positive,"A comfortable family recreation spot with beautiful and well-maintained colorful flower arrangements, making visitors feel at home to enjoy every corner of the Floating Market area.",,
5a12c773dce149aeb6eda614388fda3c,2019-02-15 13:43:50,Sanghyang Heuleut,Jalannya jauh banget. Gasempet nyampe k tempat curugnya karena terlalu jauh. Bapak penjaganya bilang setengah jam sampe nyatanya satu jam belum nyampe akhirnya balik lagi ke bandung,3,negative,neutral,neutral,"The road is very far. I couldn't reach the waterfall because it was too far. The caretaker said it would take half an hour, but in reality, after an hour I still hadn't arrived, so I went back to Bandung.",,
d809911ccb5c4600aabd57aeddfb4105,2022-07-23 18:21:56,Terminal Wisata Grafika Cikole,"Tempat healing di dekat g tangkuban perahu lembang bandung, bagus rekomen **** , cuman utk yg kamping pake sewa tenda baiknya bawa lampu sendiri. Krn ngak didisediakan di lokasinya.",5,neutral,neutral,positive,"A healing place near Tangkuban Perahu, Lembang, Bandung. Highly recommended. However, for those who camp and rent tents, it's best to bring your own lamp, as they are not provided at the location.",,
24e9f7205e1142a49070a846064e181a,2020-02-15 12:24:43,Curug Tilu Leuwi Opat,"alternatif main ke alam. tantangan hikingnya moderate, agak licin karena ada bocoran pipa air. air terjunnya jernih. ada flying fox. kalau butuh instruktur utk gathering jg tersedia",4,negative,positive,positive,"Alternative fun in nature. The hiking challenge is moderate, a bit slippery due to a leaking water pipe. The waterfall is clear. There's a flying fox. Instructors are also available for gatherings if needed.",,
59f8247513f1438492ac8769a33c522c,2019-02-15 12:57:30,Kebun Begonia Lembang,"Tiket masuk 25k /org
kebunnya kecil sih, kalo ramai gk worthed .
pergi pas ujan jd serasa milik berdua. tpi ujan 🤣

lumayan bagus si utk foto2 👌
yang suka bunga2, foto2 wajib ke sni",5,neutral,neutral,positive,"Entrance ticket 25k /person
The garden is small, not worth it if it's crowded.
Went during the rain, so it felt like we had it all to ourselves. But it rained 🤣

Pretty good for photos 👌
If you like flowers, this is a must-visit for photos",,
1fd9b52074b9449588eb4cd2f9856170,2020-02-15 12:24:53,Curug Tilu Leuwi Opat,"Karena lagi musim kemarau. Debit air kecil/ hampir tidak ada. Belum sempat sampe curug tilu, karena harus jalan kaki lumayan  jauh, menanjak, dan jalanan agak belum terlalu terawat.",3,negative,neutral,neutral,"Because it's the dry season. The water flow is small/almost non-existent. I haven't had time to reach Curug Tiga yet, because I have to walk quite far, uphill, and the road is not yet very well maintained.",,
6dd0d9d6e83045b4b809aba07d80e91a,2022-02-23 18:34:12,Orchid Forest Cikole,"Tempat yang cocok untuk healing. Suasananya sangat sejuk dan menyenangkan, apalagi ketika malam hari tiba. Rekomendasi sekali untuk quality time bersama keluarga atau orang terkasih",5,neutral,neutral,positive,"A suitable place for healing. The atmosphere is very cool and pleasant, especially when night falls. Highly recommended for quality time with family or loved ones.",,
f6384016e175427ea51ba8ef5c5316e9,2019-02-15 12:24:48,Curug Tilu Leuwi Opat,Infrastruktur belum dikelola dengan baik. Jalan menuju keatas terlalu berresiko karena berjalan menginjak jalanan dan paralon yang licin. Serta jembatan pada bendungan sudah keropos,1,negative,negative,neutral,Infrastructure is not managed well. The road going up is too risky because you walk on slippery roads and pipes. As well as the bridge at the dam is dilapidated.,,
a969d5d7078945058bf6ad90d0cb31ad,2021-02-15 12:57:06,Kebun Begonia Lembang,Bagus banget kebon bunga nya. Hebat bisa merawat kebun bunga sebesar itu dan berbunga semua. Tp sayang toko tanaman di depan harga nya mahal amat. Tp klo tuk jalan jalan sih ok lah.,5,neutral,negative,positive,"The flower garden is really beautiful. It's amazing you can take care of such a big flower garden and have it all in bloom. But it's a shame the plant shop out front is so expensive. But if you're just going for a stroll, it's okay.",,
65ad7334185f43029cbfc906af752f4b,2022-06-15 13:48:46,Curug Maribaya,"Tempatnya bagus sih untuk liburan. Saran ke sini, jangan lupa bawa kendaraan sendiri dan pakai pakaian yang nyaman. Untuk spot foto bervariasi harganya jadi siapin budget sendiri 👍🏻",5,neutral,neutral,positive,"The place is good for a holiday. My advice for coming here is to don't forget to bring your own vehicle and wear comfortable clothes. The prices for photo spots vary, so prepare your own budget 👍🏻",,
9cfcb0d6e6734cd4939519ea057d8516,2021-02-23 18:04:27,Gunung Tangkuban Parahu,"Udah beberapa kali kesini, walaupun belum sempat menyusuri setiap sudut keindahanya, karena kadang terkendala cuaca, kadang secara tiba2 hujan dan berkabut, jadi pada kalang kabut..",4,neutral,neutral,neutral,"I've been here a few times, although I haven't had the chance to explore every corner of its beauty, because sometimes the weather hinders it, sometimes it suddenly rains and gets foggy, so everything becomes chaotic.",,
f0b566342a034680b085f403b389aadb,2020-02-23 18:22:33,Terminal Wisata Grafika Cikole,"Tempat yang bagus untuk permainan yang menantang adrenaline,  pilihan tempat yg tepat untuk sekolah,  kampus, kantor untuk melakukan kegiatan outbound,  untuk foto2 juga sangat bagus",5,neutral,neutral,positive,"A great place for adrenaline-pumping games, the right choice for schools, campuses, and offices for outbound activities, and also very good for photos.",,
03d90801831342de968c767baa99a148,2022-06-15 12:25:31,Curug Tilu Leuwi Opat,"
Pemandangan indah dengan banyak air terjun. Tempat berkemah yang sangat baik di sebelah sungai. Hanya satu hal kecil. Perlu membayar ekstra Rp. 10rb untuk masuk ke air terjun utama.",4,neutral,neutral,positive,"Beautiful scenery with many waterfalls. An excellent campsite next to the river. Just one small thing. Need to pay an extra Rp. 10,000 to enter the main waterfall.",,
69962ed863df44a884de06a45e0556d4,2019-02-23 18:04:46,Gunung Tangkuban Parahu,"Lokasinya sangat memuaskan ketika saya bersama keluarga,lokasi parkirnya enak luas harga teket masuknya atandar dan terjangkau ,lingkungan bersih cocok untuk liburan bersama keluarga",5,positive,positive,neutral,"The location is very satisfying when I'm with my family, the parking is good and spacious, the entrance ticket price is standard and affordable, the environment is clean, suitable for a family vacation.",,
cf3caec184a041cb907cf7915e94828b,2023-01-15 12:24:40,Curug Tilu Leuwi Opat,"Wisata alam yg sangat fantastis,disini juga ada beberapa Curug. airnya jernih ,tiket masuknya 10 -15k /orang. Pokoknya isi liburan kalian dengan jalan jalan ke Curug tilu Leuwi opat.",5,neutral,neutral,positive,"A very fantastic nature tour, there are also several waterfalls here. The water is clear, the entrance ticket is 10-15k/person. Basically, fill your holidays by visiting Curug Tilu Leuwi Opat.",,
0eb3b7fa65f44177afaadf92dfa04643,2022-02-15 12:57:09,Kebun Begonia Lembang,"Kebun bunga yang indah, tiket masuk 20 ribu per orang. Anak 2 tahun sudah bayar. Bawa kamera dslr harus bayar 50 ribu lagi. Ada juga jual tanaman buah dan sayur untuk ditanam kembali",4,neutral,neutral,positive,"Beautiful flower garden, entrance fee 20 thousand per person. Children aged 2 years and older are charged. Bringing a DSLR camera costs an additional 50 thousand. They also sell fruit and vegetable plants for replanting.",,
e9b8dde0451d42299b5947a89bb06e47,2020-02-23 18:22:16,Terminal Wisata Grafika Cikole,"Mantap ...Bandung emang keren..
Disini kita bisa champing..
Suasana yg sangat nyaman dan indah pemandangannya dan banyak tempat yg bagus buat selfi ria..
Sangat cocok buat liburan...",5,neutral,positive,positive,"Awesome... Bandung is indeed cool..
Here we can camp..
The atmosphere is very comfortable and the scenery is beautiful, and there are many good places for selfies..
Very suitable for holidays...",,
