id,datetime,location,text,rating,accessibility,facility,activity,english_translation,aspects,sentiment,real_aspect
5a31150255ff4eec8a4078adf0c43aac,2019-02-15 13:43:46,Sanghyang Heuleut,"Jangan lupa bawa lotion anti nyamuk, berhubung banyak nyamuk diperjalanan",4,neutral,neutral,neutral,"Don't forget to bring mosquito repellent lotion, as there are many mosquitoes on the way.",road,negative,repellent
de0f8fda33b34c8c88de998cf169440f,2020-02-15 13:49:28,Curug Maribaya,"Jauh beda 20 tahun yang lalu, indah bro...makanan bawa sendiri aja...haha",5,neutral,neutral,positive,"It's so different from 20 years ago, beautiful bro... just bring your own food... haha",food,negative,food
d483c8849c3e48dca9cbbe6461b47f80,2021-02-15 12:24:57,Curug Tilu Leuwi Opat,"Luas asri ada lahan kemah
Perbanyak tempat sampah
Jalan akses rusak parah",4,negative,neutral,positive,"Beautiful open space, there is a campsite
Increase the number of trash cans
Access road is severely damaged","spaciousness, facility, road","positive, negative, negative","space, campsite, road"
d4af311557744a568ce554e87946cabb,2022-02-15 14:05:10,Curug Layung Camp Situ Lembang,tempat nya nyaman dan sejuk cocok untuk liburan bersama keluarga tercinta,5,neutral,neutral,positive,"The place is comfortable and cool, suitable for a vacation with your beloved family.","place, accommodation","positive, positive","place, vacation"
8b35becb8d8d42e18672ff1c03508ad1,2020-02-23 18:22:11,Terminal Wisata Grafika Cikole,"Tempat indah yang tidak saja menyejukan suasana alam, namun juga pikiran.",5,neutral,neutral,positive,A beautiful place that not only soothes the natural atmosphere but also the mind.,"place, atmosphere","positive, positive","place, atmosphere"
8f094bc78eea4f93b175469856a057f4,2021-02-15 14:18:39,Curug Sawer Cililin,"
Itu rata..
Air terjunnya tidak ada karena musim kemarau, tidak ada air..",5,neutral,neutral,neutral,"It's flat..
The waterfall is gone due to the dry season, there's no water..","water, water","negative, negative","waterfall, water"
1dc4597893ba49bdbbd4691e0dbd3f27,2019-02-15 12:24:47,Curug Tilu Leuwi Opat,"Perjuangan banget pokonya buat smpe ke curugnya, tp semua terbayarkan 😊 …",4,neutral,neutral,neutral,"It was really a struggle to get to the waterfall, but it was all worth it 😊 …","accessibility, beauty","negative, positive","get, waterfall"
3f59807699e440a182c2328c6dabdcab,2021-02-15 14:05:11,Curug Layung Camp Situ Lembang,kalau tempat nge camp yaa siih sangat bagus tak kalah dari gunung putri..,5,neutral,neutral,positive,"If it's a camping spot, it's really great, not inferior to Gunung Putri.","spot, place","positive, positive","spot, place"
b5dd1e525b6b4e4a9612364ec0b42009,2022-06-23 18:22:11,Terminal Wisata Grafika Cikole,"Tempat asri nuansa alam yang sejuk.
Menjadikan refresh pikiran dan hati .",4,neutral,neutral,positive,"A beautiful, cool, nature-filled place.
Making the mind and heart refreshed.","place, nature","positive, positive","place, nature"
194b5a283f464e5a9c2733aa3a4c2d89,2019-02-15 11:58:52,Curug Malela,Curug yang indah atau biasa orang bilang niagara mini yang ada di bandung,5,neutral,neutral,positive,"A beautiful waterfall, or as people usually call it, a mini Niagara in Bandung.","attraction, place","positive, positive","waterfall, Niagara"
c1ec316444c144758c2e1169fec69ac3,2020-02-23 18:22:32,Terminal Wisata Grafika Cikole,Tempat wisata alam yang bagus buat menumbuhkan kepercayaan diri pada anak,5,neutral,neutral,positive,A good nature tourist spot for building children's self-confidence,"nature, spot","positive, positive","nature, spot"
a2dba78ef49748a1923a11747b5f3e2d,2022-06-15 13:23:09,Gunung Putri Lembang,"Pemandangannya cukup bagus, udaranya enak sejuk, cocok buat short escape.",4,neutral,neutral,positive,"The view is quite good, the air is nice and cool, perfect for a short escape.","view, air","positive, positive","view, air"
c93470ef9d8744289d836d4d88f344ce,2022-02-15 13:23:05,Gunung Putri Lembang,"Langit yang ku pandang, kau yang ku ingat.
~Lembang, 13 Mei 2021.

Anlob_",5,neutral,neutral,neutral,"The sky I gaze at, it is you I remember.
~Lembang, May 13, 2021.

Anlob_",,,
c5d272f0a1e940fcaf0dbcc115e49c56,2022-07-23 17:57:39,Floating Market Lembang,"Tempatnya luas, ada wahananya, bisa jadi tempat edukasi untuk anak juga..",5,neutral,positive,neutral,"The place is spacious, has rides, and can also be an educational place for children.","place, spaciousness, place","positive, positive, positive","place, spacious, place"
907d9db3f0ee48c688cbc49caa18dd63,2019-02-15 13:29:21,Stone Garden,"Tiket per tanggal 3 Oktober 2021 12 K per orang,mudah2an bermanfaat 🙏🙏🙏 …",4,neutral,neutral,neutral,"Ticket for October 3, 2021, 12K per person. Hopefully it's useful 🙏🙏🙏","ticket, price","neutral, neutral","Ticket, 12K"
b751369c256b433e985ad891a2e27c5e,2021-02-15 14:13:06,Sanghyang Kenit,"Hoki banget kebagian air pas lagi surut2nya, jadinya cocok bgt buat foto2",5,neutral,neutral,positive,"So lucky to get water when it's at its lowest tide, so it's perfect for taking photos.","water, photo","positive, positive","water, photos"
50085719565a451a8a7687a4cc4f9722,2022-02-15 12:39:17,Sarae Hills,Tempat sangat nyaman dan parkiran sangat luar cocok buat liburan keluarga,5,neutral,positive,positive,Very comfortable place and parking is very suitable for family holidays,"comfort, parking","positive, positive","place, parking"
88863522d253472790c019a8cb6604f5,2020-02-15 13:49:29,Curug Maribaya,"untuk foto foto bagis, wahana antriannya terlalu panjang, apalagi weekend",4,neutral,neutral,positive,"For good photos, the queues for the rides are too long, especially on weekends.","photo, queue, crowd","positive, negative, negative","photos, queues, weekends"
41b6853945644598b636105e8818f672,2021-02-15 13:23:05,Gunung Putri Lembang,"Jalur menuju puncak mudah, dan memiliki pemandangan yang indah. Nice spot",5,positive,neutral,positive,"The path to the summit is easy, and it has beautiful views. Nice spot","path, view, spot","positive, positive, positive","path, views, spot"
c873502696a44c33959a0bc35ae4ec7d,2022-02-15 13:04:34,Taman Lembah DEWATA,"Tempat wisata taman dan danau.. Indah, tertata.,bersih buat foto ok lah..",5,neutral,positive,positive,"Park and lake tourist spot. Beautiful, well-organized, clean, good for photos.","spot, place, cleanliness, photo","positive, positive, positive, positive","spot, Park, clean, photos"
6f011fae487648d5a8f9394076e0b72e,2021-02-15 14:18:31,Curug Sawer Cililin,Lumayan harus bawa air di bawah parkiran soal a gak ada yg jualan  diatas,3,neutral,neutral,neutral,It's quite necessary to bring water down to the parking lot as there's no one selling anything upstairs.,"water, parking, facility","neutral, neutral, negative","water, parking, selling"
425d3f1bc7d54e8b8b372f704567d58c,2021-02-23 18:13:09,Ciwangun Indah Camp (CIC),Yg nyari tempat cemping yg masih asri alami di sini tempatnya buat kawan2,4,neutral,neutral,neutral,"For those looking for a campsite that is still pristine and natural, this is the place for friends.","place, nature, crowd","positive, positive, neutral","place, natural, friends"
ecc5b64473e845e6a38db60b583f8952,2022-02-15 12:40:28,Sarae Hills,"
Spot foto sangat terbatas, dan tidak ramah untuk anak-anak dan orang tua",5,neutral,neutral,negative,"Photo spots are very limited, and it is not child-friendly or senior-friendly.","spot, facility, facility","negative, negative, negative","spots, child-friendly, senior-friendly"
dcc8eb3b690f41018d7e364c9044b951,2022-12-23 18:22:01,Terminal Wisata Grafika Cikole,Di sini cuma transit ishoma sebelum ke hotel.. rame banget.. dan dingin..,4,neutral,neutral,neutral,"Here it's just a transit for is-ho-ma (eating, resting, and praying) before going to the hotel.. very crowded.. and cold..","crowd, weather, accommodation","negative, negative, neutral","crowded, cold, hotel"
460736580a264a91bd4b9d835d43c47c,2019-02-15 13:49:24,Curug Maribaya,"Suasananya bagus, namun ketika mainkan wahana didalam harus membayar lagi",5,neutral,negative,positive,"The atmosphere is good, but when playing the rides inside, you have to pay again.","atmosphere, ticket","positive, negative","atmosphere, pay"
5795629f096046699d7f0c8110ef0a90,2021-02-15 14:15:37,Bukit Senyum,View lumayan bagus hanya penataan dan jalan menuju lokasi perlu perbaikan,4,negative,neutral,positive,"The view is quite good, only the arrangement and the road to the location need improvement.","view, road, location","positive, negative, neutral","view, road, location"
dafee8cc5eea49bd8d757c0a8e716a86,2021-02-15 13:48:38,Curug Maribaya,Air sungai nya kotor padahal disekitar nya masih banyak tumbuhan yg lebat,3,neutral,negative,neutral,The river water is dirty even though there are still many dense plants around it.,"water, nature","negative, positive","water, plants"
2bfb630f51dc4e5e92887aa5fc324f6c,2020-02-15 13:49:24,Curug Maribaya,"bagus kalo airnya lagi deras, tapi minusnya air sudah kotor, tidak jernih",4,neutral,negative,negative,"It's good if the water is flowing strongly, but the downside is the water is already dirty, not clear.","water, water","positive, negative","water, water"
82582520b8834dc49fb0af694cdcee00,2020-02-15 12:25:04,Curug Tilu Leuwi Opat,"Perawatan sarana di lokasi kurang terawat, tapi pemandangan alamnya bagus",4,neutral,negative,positive,"The on-site facilities are poorly maintained, but the natural scenery is good.","facility, scenery","negative, positive","facilities, scenery"
79b37a1a06c74d4ba91edeb147c56ed6,2020-02-15 14:13:08,Sanghyang Kenit,"Menarik, nyaman tempat nya sejuk bagus  spot foto nya juga air nya jernih",5,neutral,neutral,positive,"Interesting, comfortable place, cool air, nice. The photo spots are also good, the water is clear.","place, air, photo, water","positive, positive, positive, positive","place, air, spots, water"
0262b1abb7dd4e6299c6911bc993f68b,2020-02-15 14:18:35,Curug Sawer Cililin,"Pelayanannya kurang, gak ada keamanan, dan gak kerawat, tapi yanglain oke",4,neutral,negative,neutral,"The service is lacking, there's no security, and it's not well-maintained, but the other things are okay.","service, security, maintenance","negative, negative, negative","service, security, maintained"
fab4fe66a149408791089e742f4aef19,2022-11-15 12:39:11,Sarae Hills,"Tempat yg nyaman buat liburan keluarga,oh iya pegawainya ramah2 dan sopan",5,neutral,positive,positive,"A comfortable place for a family vacation, oh yes the staff are friendly and polite","place, staff","positive, positive","place, staff"
b195e23da00044b3b8fab27d83bb0901,2020-02-15 12:25:04,Curug Tilu Leuwi Opat,Curugnya datar jauh lagi jalannya perbaiki lagi sarana & prasarananya bos,3,neutral,negative,neutral,"The waterfall is flat, the path is far, fix the facilities and infrastructure again, boss.","water, trail, facility","negative, negative, negative","waterfall, path, facilities"
9612d81fd3774b38b51032ea885f75b5,2019-02-15 13:49:34,Curug Maribaya,Hanya kurang nya untuk foto haruskah bayar saat masuknya saya sudah bayar,5,neutral,neutral,neutral,"It's just that for photos, should I pay upon entry? I have already paid.","photo, ticket, entrance","neutral, negative, neutral","photos, paid, entry"
c89ad29c21b3433b8e095222ef2c32a0,2022-10-23 18:22:02,Terminal Wisata Grafika Cikole,Tempatnya nyaman cocok untuk wisata keluarga atau studi tour anak sekolah,5,neutral,neutral,neutral,The place is comfortable and suitable for family vacations or school field trips.,"place, accommodation","positive, positive","place, vacations"
7527981b32584dc09b3124e1b72976d7,2020-02-15 13:49:21,Curug Maribaya,Wisata alamnya cocok untuk refreshing 🤩🤩 fasilitasnya lumayan lengkap.. …,5,neutral,neutral,positive,Its natural attractions are suitable for refreshing 🤩🤩 the facilities are quite complete.. …,"nature, facility","positive, positive","attractions, facilities"
ef2a3b6ae3e54e929d6bedaa804d4458,2022-02-15 13:22:58,Gunung Putri Lembang,"Cocok bagi yg ingin ke gunung untuk pemula, rute untuk ke puncak ga susah",4,positive,neutral,neutral,"Suitable for those who want to go to the mountains for beginners, the route to the summit is not difficult","trail, hiking","positive, positive","mountains, route"
6268d63fbd294768a628416b1b45619f,2021-02-15 12:25:01,Curug Tilu Leuwi Opat,"Bagus , tp jalannya penuh dengan perjuangan ... Serasa di hutan belantara",5,negative,neutral,positive,"Good, but the road is full of struggle... Feels like the wilderness","place, road","positive, negative","Good, road"
cf9ec111b95541d4928a0a775e74c35f,2022-02-23 18:13:06,Ciwangun Indah Camp (CIC),Camping disini pokoknya enak. Tempatnya bersih dan fasilitas nya lengkap.,5,neutral,positive,neutral,Camping here is really nice. The place is clean and the facilities are complete.,"place, facility","positive, positive","place, facilities"
1e1163db198e490db2b636db7b2ee199,2019-02-15 13:29:41,Stone Garden,Utk spot foto sih bagus cm jalan mnuju ksananya masih jelekkk bngitttt...,4,negative,neutral,positive,"The photo spot is good, but the road leading there is still really bad.","spot, road","positive, negative","spot, road"
35be6ce7ee3044dca1a187f8bbcb4797,2022-02-15 14:15:33,Bukit Senyum,"Tempatnya bagus, sepi, bersih,tapi jalannya kurang bagus dan agak pelosok",5,negative,positive,positive,"The place is nice, quiet, clean, but the road is not good and a bit remote.","place, quietness, cleanliness, road, location","positive, positive, positive, negative, negative","place, quiet, clean, road, remote"
09e37f126a454de983ca37f6e8312efc,2020-02-15 12:57:11,Kebun Begonia Lembang,Pemandangan sangat indah tarip uang masuk nggak mahal dapat minuman gratis,4,neutral,positive,positive,"The view is very beautiful, the entrance fee is not expensive, and you get a free drink.","view, ticket, drink","positive, positive, positive","view, fee, drink"
686098dc92cf40c29879c2b760f12205,2019-02-15 13:23:07,Gunung Putri Lembang,Gunung wisata yang memberikan pemandangan indah dan sunrise 😍 #Lestguide …,5,neutral,neutral,positive,Scenic tourist mountain with beautiful views and sunrise 😍 #Lestguide …,"scenery, view, nature","positive, positive, positive","mountain, views, sunrise"
5ef23d24a049446ea5047f273c51a365,2019-02-23 18:13:11,Ciwangun Indah Camp (CIC),Tempat untung camping terjangkau dan tempat dengan suasana alam yang indah,5,neutral,neutral,neutral,Affordable camping spot and a place with a beautiful natural atmosphere,"place, atmosphere","positive, positive","spot, atmosphere"
f4a949b6bc0148eabd932807094c4436,2022-11-23 18:22:03,Terminal Wisata Grafika Cikole,"Buat outbound keluarga atau rombongan cukup seru.
Suasana sejuk dan nyaman",4,neutral,neutral,positive,"Organizing outbound for families or groups is quite fun.
The atmosphere is cool and comfortable.","atmosphere, atmosphere","positive, positive","atmosphere, atmosphere"
04f0e0d2ea414584b2d7599b189d3f21,2022-02-15 14:09:11,Curug Cimahi / Curug Pelangi,"menjadi air terjun paling tinggi yang pernah saya datangi,, check it out !",5,neutral,neutral,neutral,"became the highest waterfall I've ever visited,, check it out!","attraction, place","positive, positive","waterfall, visited"
244add0de7664a318569ec24fa43d73b,2022-06-15 12:39:43,Sarae Hills,"Biaya masuk 50rb, setiap masuk ke cafe hrs bayar krn t4 nya ada spot2 poto",3,neutral,neutral,neutral,"Entrance fee 50k, you have to pay every time you enter the cafe because there are photo spots.","ticket, cafe, spot, photo","neutral, positive, positive, neutral","Entrance, cafe, spots, photo"
